id,token
79362,"ki"
79363,","
79364,"cografi"
79365,"enlik"
79366,"1"
79367,"deysidikde"
79368,"ilde"
79369,"her"
79370,"kvadrat"
79371,"metr"
79372,"sethe"
79373,"orta"
79374,"hesabla"
79375,"dusen"
79376,"Gunes"
79377,"enerjisi"
79378,"1.25.105"
79379,"kc"
79380,"artir"
79381,"ve"
79382,"ya"
79383,"azalir"
79384,"."
79385,"32.3"
79386,"Terkibinde"
79387,"dovlet"
79388,"sirri"
79389,"teskil"
79390,"eden"
79391,"melumatlar"
79392,"olan"
79393,"elektron"
79394,"senedlerin"
79395,"tertibi"
79396,","
79397,"emali"
79398,"ve"
79399,"mubadilesi"
79400,"ucun"
79401,"istifade"
79402,"olunan"
79403,"informasiya"
79404,"sistemlerinin"
79405,"ekspertizasi"
79406,"muvafiq"
79407,"icra"
79408,"hakimiyyeti"
79409,"orqani"
79410,"terefinden"
79411,"mueyyen"
79412,"edilmis"
79413,"qaydada"
79414,"heyata"
79415,"kecirilir"
79416,"."
79417,"Azerbaycan"
79418,"1991-ci"
79419,"ilde"
79420,"Sovetler"
79421,"Birliyinden"
79422,"cixib"
79423,"musteqillik"
79424,"elde"
79425,"etmisdir"
79426,"."
79427,"Ancaq"
79428,"Xizqiya"
79429,"ona"
79430,"edilen"
79431,"yaxsiligin"
79432,"evezini"
79433,"odemedi"
79434,"."
79435,"Bu"
79436,"gun"
79437,"tenteneli"
79438,"toplanti"
79439,"gunudur"
79440,","
79441,"gundelik"
79442,"islerinizi"
79443,"gormeyin"
79444,"."
79445,"Asera"
79446,"butlerini"
79447,","
79448,"oyma"
79449,"butleri"
79450,"ve"
79451,"tokme"
79452,"butleri"
79453,"sindirdi"
79454,","
79455,"onlari"
79456,"ezib"
79457,"toz"
79458,"etdi"
79459,"ve"
79460,"bu"
79461,"butlere"
79462,"qurban"
79463,"getirenlerin"
79464,"qebirleri"
79465,"uzerine"
79466,"sepdi"
79467,"."
79468,"Eslinde"
79469,","
79470,"dusunurem"
79471,"ki"
79472,","
79473,"Tehsil"
79474,"Problemleri"
79475,"Institutu"
79476,"qurumun"
79477,"funksiyasindan"
79478,","
79479,"nizamname"
79480,","
79481,"esasname"
79482,"teleblerinden"
79483,"ireli"
79484,"gelen"
79485,"ad"
79486,"idi"
79487,"."
79488,"Buradan"
79489,"boyuk"
79490,"ticaret"
79491,"ve"
79492,"karvan"
79493,"yollari"
79494,"kecmisdir"
79495,"."
79496,"Sonra"
79497,"ATXEM"
79498,"ve"
79499,"TUSIAB"
79500,"adindan"
79501,"soyqirim"
79502,"qurbanlarinin"
79503,"xatiresine"
79504,"ucaldilmis"
79505,"abide"
79506,"onune"
79507,"eklil"
79508,"qoyuldu"
79509,"."
79510,"Tedbir"
79511,"istirakilari"
79512,"Qubadaki"
79513,"soyqirim"
79514,"qebristanligina"
79515,"gelerek"
79516,","
79517,"soyqirim"
79518,"qurbanlarinin"
79519,"mezarini"
79520,"da"
79521,"ziyaret"
79522,"etdiler"
79523,"."
79524,"Yay"
79525,"gunlerinde"
79526,"agcaqanadlar"
79527,"geceler"
79528,"yatmaga"
79529,"imkan"
79530,"vermir"
79531,"."
79532,"Burada"
79533,"aktiv"
79534,"qiymetden"
79535,"dusmusdur"
79536,"ve"
79537,"onun"
79538,"balans"
79539,"deyeri"
79540,"istifade"
79541,"deyerinin"
79542,"("
79543,"95,000"
79544,")"
79545,"ve"
79546,"xalis"
79547,"edaletli"
79548,"deyerin"
79549,"("
79550,"90,000"
79551,")"
79552,"en"
79553,"yuksek"
79554,"heddine"
79555,"qeder"
79556,"azaldilacaq"
79557,"."
79558,"Etrafina"
79559,"qizil"
79560,"zolaq"
79561,"qoydu"
79562,"."
79563,"Levililerden"
79564,"birinin"
79565,"mulku"
79566,"satdigi"
79567,"ve"
79568,"geri"
79569,"satin"
79570,"almadigi"
79571,"seher"
79572,"evi"
79573,"Azadliq"
79574,"ilinde"
79575,"ona"
79576,"qaytarilsin"
79577,"."
79578,"Sohbet"
79579,"esnasinda"
79580,"bir"
79581,"nece"
79582,"defe"
79583,"esneyir"
79584,","
79585,"ardinca"
79586,"da"
79587,"ev"
79588,"sahibi"
79589,"."
79590,"Dusmenin"
79591,"sesinden"
79592,","
79593,"Zalimlarin"
79594,"zulmunden"
79595,"narahatam"
79596,"."
79597,"4.3"
79598,"."
79599,"Askarlanmis"
79600,"radiomanee"
79601,"menbeyinde"
79602,","
79603,"radiomaneenin"
79604,"yaranma"
79605,"sebebleri"
79606,"arasdirilmali"
79607,"ve"
79608,"arasdirmanin"
79609,"neticesine"
79610,"uygun"
79611,"olaraq"
79612,","
79613,"Dovlet"
79614,"Radiotezlikler"
79615,"Idaresi"
79616,"terefinden"
79617,"qurgunun"
79618,"sahibine"
79619,"muvafiq"
79620,"gosterisler"
79621,"verilmelidir"
79622,"."
79623,"05"
79624,"Ucus"
79625,"zamani"
79626,"diri"
79627,"heyvanlarla"
79628,"konteyner"
79629,"ondeki"
79630,"oturacagin"
79631,"altina"
79632,"qoyulmalidir"
79633,"."
79634,"manat"
79635,","
79636,"ehalinin"
79637,"emanetleri"
79638,"ise"
79639,"7,482.5"
79640,"mln"
79641,"."
79642,"Sazin"
79643,"ipek"
79644,"telli"
79645,"xos"
79646,"avaz"
79647,"almis"
79648,","
79649,"Cengin"
79650,"qulagina"
79651,"halqalar"
79652,"salmis"
79653,"Zil"
79654,"perdeden"
79655,"qalxan"
79656,"negmeler"
79657,"gozel"
79658,"Cengin"
79659,"eteyinde"
79660,"nazlanir"
79661,"qezel"
79662,"."
79663,"Icma"
79664,"bu"
79665,"sozlere"
79666,"emel"
79667,"etdi"
79668,"."
79669,"14.1"
79670,"."
79671,"Bazar"
79672,"qiymeti"
79673,"malin"
79674,"("
79675,"isin"
79676,","
79677,"xidmetin"
79678,")"
79679,"teleble"
79680,"teklifin"
79681,"qarsiliqli"
79682,"tesiri"
79683,"neticesinde"
79684,"tesekkul"
79685,"tapan"
79686,"qiymeti"
79687,"demekdir"
79688,"."
79689,"Insan"
79690,"munasibetlerinde"
79691,"eksi"
79692,"iddia"
79693,"oluna"
79694,"bilmeyen"
79695,"guvensizlik"
79696,"yasayirlar"
79697,"."
79698,"Cunki"
79699,"muhakimenin"
79700,"Allahin"
79701,"ev"
79702,"xalqindan"
79703,"baslandigi"
79704,"vaxt"
79705,"gelir"
79706,"."
79707,"Sonraki"
79708,"qiymetlendirme"
79709,"38"
79710,"."
79711,"Iclasda"
79712,"Azerbaycanin"
79713,"AZERTAC"
79714,","
79715,"Britaniyanin"
79716,"Press"
79717,"Association"
79718,","
79719,"Reuters"
79720,","
79721,"ABS-in"
79722,"Associated"
79723,"Press"
79724,","
79725,"Rusiyanin"
79726,"."
79727,"."
79728,"."
79729,"Mene"
79730,"qarsi"
79731,"insanlar"
79732,"dodaq"
79733,"buzur"
79734,","
79735,"Heqaretle"
79736,"uzume"
79737,"sille"
79738,"vurur"
79739,","
79740,"Mene"
79741,"qarsi"
79742,"elbir"
79743,"olur"
79744,"."
79745,"Bu"
79746,"halda"
79747,"vergi"
79748,"odeyicisi"
79749,"muraciet"
79750,"edilme"
79751,"tarixine"
79752,"vergi"
79753,"odeyicisinin"
79754,"kassasinda"
79755,","
79756,"milli"
79757,"ve"
79758,"ya"
79759,"xarici"
79760,"valyutada"
79761,"cari"
79762,"ve"
79763,"ya"
79764,"diger"
79765,"hesablarinda"
79766,"vesaitlerin"
79767,"qaligi"
79768,","
79769,"debitorlarin"
79770,"ve"
79771,"kreditorlarin"
79772,"adi"
79773,","
79774,"VOEN"
79775,"gosterilmekle"
79776,"debitor"
79777,"ve"
79778,"kreditor"
79779,"borclari"
79780,"barede"
79781,"arayislari"
79782,"teqdim"
79783,"etmelidir"
79784,"."
79785,"Alaqaranliq"
79786,"dehliz"
79787,"boyu"
79788,"iki"
79789,"adamin"
79790,"arasiyla"
79791,"hara"
79792,"getdiyimi"
79793,"bilmirem"
79794,"."
79795,"–"
79796,"Aysu"
79797,"xanum"
79798,","
79799,"biz"
79800,"indi"
79801,"burdan"
79802,"Gunesin"
79803,"dogmasina"
79804,"baxacagiq"
79805,"."
79806,"Muessise"
79807,"oz"
79808,"maliyye"
79809,"hesabatlarini"
79810,"istenilen"
79811,"valyutada"
79812,"teqdim"
79813,"ede"
79814,"biler"
79815,"."
79816,"Eger"
79817,"biz"
79818,"oz"
79819,"yolunda"
79820,"butun"
79821,"cirkabi"
79822,"yuyub"
79823,"aparan"
79824,"suretli"
79825,"temiz"
79826,"dag"
79827,"cayini"
79828,"ve"
79829,"bulaniq"
79830,","
79831,"yavas"
79832,"axan"
79833,"cay"
79834,"ile"
79835,"muqaise"
79836,"etsek"
79837,","
79838,"onda"
79839,"asanca"
79840,"olaraq"
79841,"bizim"
79842,"qan"
79843,"damarlarimizda"
79844,"seker"
79845,"yukselerken"
79846,"ne"
79847,"bas"
79848,"verdiyini"
79849,"tesevvur"
79850,"ede"
79851,"bilerik"
79852,"."
79853,"182"
79854,"."
79855,"Islere"
79856,"baxilmasinin"
79857,"gunu"
79858,"ve"
79859,"saati"
79860,"haqqinda"
79861,"dovlet"
79862,"ittihamcisina"
79863,","
79864,"mudafieciye"
79865,"ve"
79866,"numayendeye"
79867,"resmi"
79868,"mektubla"
79869,"xeber"
79870,"verilir"
79871,"."
79872,"Qebile"
79873,","
79874,"tayfa"
79875,"davasinin"
79876,"ne"
79877,"vaxt"
79878,"biteceyi"
79879,"melum"
79880,"deyil"
79881,"."
79882,"PRONET"
79883,"Prospect"
79884,"ERP-nin"
79885,"neqliyyat"
79886,"sektorunda"
79887,"sened"
79888,"dovriyyesi"
79889,","
79890,"insan"
79891,"resurslari"
79892,","
79893,"layiheler"
79894,","
79895,"maliyye"
79896,","
79897,"musteri"
79898,"munasibetleri"
79899,"ve"
79900,"s"
79901,"."
79902,"Xarici"
79903,"dilin"
79904,"tedrisinin"
79905,"esas"
79906,"problemleri"
79907,"ve"
79908,"fennin"
79909,"tedrisinin"
79910,"esas"
79911,"merheleleri"
79912,"haqqinda"
79913,"melumat"
79914,"verir"
79915,"."
79916,"O"
79917,"senin"
79918,"agandir"
79919,","
79920,"ona"
79921,"itaet"
79922,"et"
79923,"."
79924,"hecne"
79925,"bilmediyi"
79926,"halda"
79927,"cixir"
79928,"tvde"
79929,"ekspert"
79930,"kimi"
79931,"danisir"
79932,"."
79933,"Yoav"
79934,"seypur"
79935,"sesini"
79936,"esidende"
79937,"dedi"
79938,":"
79939,"«"
79940,"Seherden"
79941,"niye"
79942,"gurultu"
79943,"gelir"
79944,"?"
79945,"»"
79946,"O"
79947,","
79948,"sozunu"
79949,"qurtarmamis"
79950,"birden"
79951,"kahin"
79952,"Evyatarin"
79953,"oglu"
79954,"Yonatan"
79955,"geldi"
79956,"."
79957,"Temizlerle"
79958,"temizsen"
79959,","
79960,"Eyrilerle"
79961,"eyriliklerine"
79962,"gore"
79963,"davranirsan"
79964,"."
79965,"Allah"
79966,"xilasimdir"
79967,","
79968,"Ona"
79969,"guveneceyem"
79970,"ve"
79971,"qorxmayacagam"
79972,","
79973,"Cunki"
79974,"Rebb"
79975,"Allahimiz"
79976,"quvvetim"
79977,","
79978,"mezmurumdur"
79979,","
79980,"O"
79981,"mene"
79982,"xilas"
79983,"verdi"
79984,"!"
79985,"»"
79986,"Sevincle"
79987,"xilas"
79988,"menbelerinden"
79989,"Su"
79990,"cekeceksiniz"
79991,"."
79992,"Qaldir"
79993,"basini"
79994,","
79995,"bax"
79996,"etrafina"
79997,","
79998,"Hami"
79999,"yigilib"
80000,"yanina"
80001,"gelir"
80002,"!"
80003,"Arada"
80004,"bir"
80005,"cekilen"
80006,"yaxsi"
80007,"ve"
80008,"duzgun"
80009,"reklamlar"
80010,"camaatimizin"
80011,"agzinda"
80012,"dad"
80013,"qoyub"
80014,"gedir"
80015,"."
80016,"Orada"
80017,"od"
80018,"seni"
80019,"yeyib-qurtaracaq"
80020,","
80021,"Qilinc"
80022,"seni"
80023,"kesib-qiracaq"
80024,","
80025,"Ceyirtkelerin"
80026,"yedikleri"
80027,"ekin"
80028,"kimi"
80029,"yox"
80030,"olacaqsan"
80031,"."
80032,"Sohbet"
80033,"sadece"
80034,"eskiz"
80035,"cekmekden"
80036,"gedir"
80037,"."
80038,"63"
80039,"Eger"
80040,"yenidenqiymetlendirilmis"
80041,"qeyri-maddi"
80042,"aktivin"
80043,"edaletli"
80044,"deyerini"
80045,"feal"
80046,"bazarin"
80047,"melumatlarina"
80048,"esasen"
80049,"mueyyenlesdirmek"
80050,"mumkun"
80051,"deyilse"
80052,","
80053,"bu"
80054,"zaman"
80055,"aktivin"
80056,"balans"
80057,"deyeri"
80058,"onun"
80059,"her"
80060,"hansi"
80061,"sonraki"
80062,"muddetlerde"
80063,"yigilmis"
80064,"amortizasiya"
80065,"ve"
80066,"qiymetden"
80067,"dusme"
80068,"zererleri"
80069,"cixilmaq"
80070,"sertile"
80071,"feal"
80072,"bazarin"
80073,"melumatlari"
80074,"esasinda"
80075,"aparilmis"
80076,"son"
80077,"yenidenqiymetlendirme"
80078,"tarixine"
80079,"olan"
80080,"yenidenqiymetlendirilmis"
80081,"deyeri"
80082,"olmalidir"
80083,"."
80084,"Umumiyyetle"
80085,"ise"
80086,"“"
80087,"interyerde"
80088,"tebii"
80089,"materiallar"
80090,"”"
80091,"basligi"
80092,"altinda"
80093,"yazdigim"
80094,"meqalelerde"
80095,"esasen"
80096,"tebii"
80097,"materiallarin"
80098,"onemini"
80099,"vurgulamaq"
80100,"isterdim"
80101,"("
80102,"1-ci"
80103,"hisse"
80104,"–"
80105,"“"
80106,"Interyerde"
80107,"tebii"
80108,"qaya"
80109,"elementi"
80110,"“"
80111,")"
80112,"."
80113,"Bu"
80114,"tayfa"
80115,"hunlarin"
80116,"terkibinde"
80117,"Qafqazda"
80118,"gorunmeye"
80119,"baslamislar"
80120,"."
80121,"“"
80122,"Turan"
80123,"”"
80124,"muessisesi"
80125,"olke"
80126,"xaricinde"
80127,"ticaretle"
80128,"mesgul"
80129,"olmur"
80130,"."
80131,"Almaniyada"
80132,"ve"
80133,"Italiyada"
80134,"yaranmis"
80135,"fasizm"
80136,"neinki"
80137,"bu"
80138,"olkelerin"
80139,"ozunu"
80140,","
80141,"hetta"
80142,"butun"
80143,"beseriyyeti"
80144,"tehluke"
80145,"altina"
80146,"almisdi"
80147,"."
80148,"Padsahi"
80149,"gozlediler"
80150,","
80151,"lakin"
80152,"otagin"
80153,"qapisini"
80154,"acan"
80155,"olmadigina"
80156,"gore"
80157,"nigaran"
80158,"qaldilar"
80159,"."
80160,"Bezi"
80161,"cihazlarda"
80162,"4G"
80163,"sebeke"
80164,"avtomatik"
80165,"olaraq"
80166,"aktivlesmir"
80167,","
80168,"bele"
80169,"olduqda"
80170,"cihazin"
80171,"“"
80172,"Ayarlar"
80173,"”"
80174,"bolmesinden"
80175,"4G"
80176,"sebekeni"
80177,"ozun"
80178,"secmelisen"
80179,"."
80180,"Insan"
80181,"yaslasdiqca"
80182,"ezele"
80183,"ve"
80184,"piy"
80185,"toxmasinin"
80186,"nisbeti"
80187,"potoloji"
80188,"."
80189,"."
80190,"."
80191,"Cavab"
80192,":"
80193,"Basqalari"
80194,"ile"
80195,"elaqe"
80196,"sizin"
80197,"ovladiniz"
80198,"ucun"
80199,"cox"
80200,"muhumdu"
80201,"."
80202,"."
80203,"."
80204,"Read"
80205,"more"
80206,"»"
80207,"GR8"
80208,"klubuna"
80209,"ingilis"
80210,"dilinde"
80211,"selis"
80212,"danismaq"
80213,"arzusunda"
80214,"olan"
80215,"her"
80216,"kes"
80217,","
80218,"o"
80219,"cumleden"
80220,"xaricde"
80221,"tehsil"
80222,"almaq"
80223,"isteyen"
80224,","
80225,"xarice"
80226,"sefer"
80227,"eden"
80228,"sexsler"
80229,","
80230,"beynelxalq"
80231,"sirketlerde"
80232,"calisanlar"
80233,","
80234,"danisiqlarini"
80235,"berpa"
80236,"etmek"
80237,"isteyenler"
80238,","
80239,"teqdimatlar"
80240,"ucun"
80241,"hazirlasanlar"
80242,"ve"
80243,"s"
80244,"."
80245,"Hirod"
80246,"ona"
80247,"qulaq"
80248,"asanda"
80249,"casqinliga"
80250,"dusdu"
80251,","
80252,"buna"
80253,"baxmayaraq"
80254,"onu"
80255,"hevesle"
80256,"dinleyirdi"
80257,"."
80258,"Hazirda"
80259,"BBTM"
80260,"Iqtisadiyyat"
80261,"Nazirliyinin"
80262,"tabeliyinde"
80263,"olan"
80264,"qurumu"
80265,"kimi"
80266,"fealiyyet"
80267,"gosterir"
80268,","
80269,"45"
80270,"stat"
80271,"vahidi"
80272,"ile"
80273,"temsil"
80274,"olunur"
80275,"ve"
80276,"dovlet"
80277,"budcesinden"
80278,"maliyyelesdirilr"
80279,"."
80280,"Bezen"
80281,"virtual"
80282,"alemde"
80283,"dusen"
80284,"mubahiseler"
80285,"real"
80286,"heyatda"
80287,"munaqiselerin"
80288,"bas"
80289,"vermesine"
80290,"ve"
80291,"insan"
80292,"itkisine"
80293,"getirib"
80294,"cixardir"
80295,"."
80296,"Iran"
80297,"BMT-ye"
80298,"unvanladigi"
80299,"mektubunda"
80300,"ABS-i"
80301,"onun"
80302,"daxili"
80303,"islerine"
80304,"cirkincesine"
80305,"mudaxilede"
80306,"ittiham"
80307,"edib"
80308,"."
80309,"Teqdim"
80310,"edilmis"
80311,"layiheler"
80312,"asagidaki"
80313,"meyarlar"
80314,"uzre"
80315,"qiymetlendirilecek"
80316,":"
80317,"Bunlarin"
80318,"neticesi"
80319,"paxilliq"
80320,","
80321,"munaqise"
80322,","
80323,"bohtanciliq"
80324,"ve"
80325,"bedgumanliqdir"
80326,";"
80327,"pozgun"
80328,"dusunceli"
80329,","
80330,"heqiqetden"
80331,"mehrum"
80332,","
80333,"mominliyi"
80334,"qazanc"
80335,"menbeyi"
80336,"kimi"
80337,"zenn"
80338,"eden"
80339,"adamlarin"
80340,"fasilesiz"
80341,"mubahiseleridir"
80342,"."
80343,"Eli"
80344,"Kerimliye"
80345,"qarsi"
80346,"olan"
80347,"tezyiqlerin"
80348,","
80349,"basqilarin"
80350,"yuzde"
80351,"biri"
80352,"bu"
80353,"adamlara"
80354,"qarsi"
80355,"olsaydi"
80356,","
80357,"bunlar"
80358,"rejimin"
80359,"qezebinden"
80360,","
80361,"coxdan"
80362,"plastik"
80363,"emeliyyat"
80364,"kecirib"
80365,","
80366,"cinslerini"
80367,"deyismisdiler"
80368,"."
80369,"Akkomponement"
80370,"-"
80371,"Hamiya"
80372,"tanis"
80373,"olan"
80374,"bir"
80375,"misal"
80376,"gosterek"
80377,"."
80378,"322"
80379,"."
80380,"Plenumun"
80381,"qerarlarini"
80382,"ve"
80383,"iclas"
80384,"protokollarini"
80385,"iclasa"
80386,"sedrlik"
80387,"eden"
80388,"imzalayir"
80389,"."
80390,"Terbiyeye"
80391,"baglanan"
80392,"heyat"
80393,"yolunda"
80394,"olar"
80395,","
80396,"Mezemmeti"
80397,"redd"
80398,"eden"
80399,"yolunu"
80400,"azar"
80401,"."
80402,"Azer"
80403,"Hesret"
80404,":"
80405,"Muxalifetin"
80406,"mitinqi"
80407,"qus"
80408,"qoymaq"
80409,"ucun"
80410,"idi"
80411,"Oglanin"
80412,"danisdigi"
80413,"sozlere"
80414,"gulen"
80415,"bu"
80416,"qizin"
80417,"beret"
80418,"altindan"
80419,"cixan"
80420,"xirda"
80421,"horukleri"
80422,"titresirdi"
80423,"."
80424,"Davuda"
80425,"«"
80426,"Uriya"
80427,"evine"
80428,"getmedi"
80429,"»"
80430,"deye"
80431,"bildirdiler"
80432,"."
80433,"Gunun"
80434,"ikinci"
80435,"yarisinda"
80436,"serik"
80437,","
80438,"hemkar"
80439,"ve"
80440,"ya"
80441,"terefdasla"
80442,"qarsiliqli"
80443,"anlasmaya"
80444,"nail"
80445,"olun"
80446,"."
80447,"["
80448,"ABDULLA"
80449,"GUL"
80450,"]"
80451,"NATO-nun"
80452,"bas"
80453,"katibi"
80454,"Anders"
80455,"Foq"
80456,"Rasmussenin"
80457,"selahiyyet"
80458,"muddeti"
80459,"basa"
80460,"catdiqdan"
80461,"sonra"
80462,"bu"
80463,"vezifeye"
80464,"Turkiyenin"
80465,"prezidenti"
80466,"Abdulla"
80467,"Gul"
80468,"secile"
80469,"biler"
80470,"."
80471,"Cunki"
80472,"Rebdir"
80473,"hakim"
80474,"olan"
80475,","
80476,"Rebdir"
80477,"qanunumuzu"
80478,"qoyan"
80479,","
80480,"Padsahimiz"
80481,"Rebdir"
80482,","
80483,"Odur"
80484,"bizi"
80485,"qurtaran"
80486,"."
80487,"Kapitan"
80488,":"
80489,"-"
80490,"dedim"
80491,"axi"
80492,"bilmek"
80493,"olmaz"
80494,","
80495,"her"
80496,"ehtimala"
80497,"qarsi"
80498,"."
80499,"Onda"
80500,"sekkiz"
80501,"yuz"
80502,"il"
80503,"bundan"
80504,"ireli"
80505,"Gencede"
80506,"gercekden"
80507,"gorusub"
80508,"se'rlesen"
80509,"Nizami"
80510,"ve"
80511,"Mehseti"
80512,"bizim"
80513,"gunlerde"
80514,"yeniden"
80515,"uz-uze"
80516,"durar"
80517,","
80518,"onlarin"
80519,"meqbereleri"
80520,"basinda"
80521,"kecirilen"
80522,"se'r"
80523,"bayramlarinin"
80524,"sevinci"
80525,"ve"
80526,"tentenesi"
80527,"daha"
80528,"artiq"
80529,"olar"
80530,"."
80531,"Sistem"
80532,"terefinden"
80533,"istifadecinin"
80534,"mobil"
80535,"telefonuna"
80536,","
80537,"asagidaki"
80538,"sekilde"
80539,"gorunduyu"
80540,"kimi"
80541,","
80542,"4"
80543,"reqemli"
80544,"Yoxlama"
80545,"kodu"
80546,"gonderilir"
80547,"."
80548,"Bunu"
80549,"Trend-e"
80550,"aciqlamasinda"
80551,"Azerbaycan"
80552,"gimnasti"
80553,"Mariya"
80554,"Smirnova"
80555,"deyib"
80556,"."
80557,"Cox"
80558,"nahaq"
80559,"."
80560,"."
80561,"."
80562,"Bir"
80563,"sey"
80564,"ki"
80565,","
80566,"seni"
80567,"mehcub"
80568,"ede"
80569,"biler"
80570,","
80571,"necin"
80572,"yapirsan"
80573,"?"
80574,"Mense"
80575,"Rebbimiz"
80576,"Isa"
80577,"Mesihin"
80578,"carmixindan"
80579,"basqa"
80580,"seyle"
80581,"esla"
80582,"oyunmerem"
80583,"."
80584,"Tesdiqlemeliyem"
80585,"ki"
80586,","
80587,"bu"
80588,"seherde"
80589,"gorkemli"
80590,"musiqicilerimiz"
80591,"dogularaq"
80592,"Azerbaycanimizin"
80593,"husnune"
80594,"mahnilar"
80595,"qosublar"
80596,"."
80597,"Peyvend"
80598,"nedir"
80599,"ve"
80600,"hansi"
80601,"novleri"
80602,"var"
80603,"?"
80604,"Bax"
80605,"ele"
80606,"hemin"
80607,"vaxtdan"
80608,"da"
80609,"Cenubi"
80610,"Azerbaycan"
80611,"termini"
80612,"yaranib"
80613,"meydana"
80614,"geldi"
80615,"."
80616,"-"
80617,"Elmin"
80618,"inkisaf"
80619,"konsepsiyasinin"
80620,"hazirlanmasinda"
80621,"ve"
80622,"heyata"
80623,"kecirilmesinde"
80624,"istirak"
80625,"etmek"
80626,","
80627,"oz"
80628,"selahiyyetleri"
80629,"daxilinde"
80630,"ali"
80631,"tehsil"
80632,"muessiseleri"
80633,"ve"
80634,"onlarin"
80635,"elmi"
80636,"strukturlari"
80637,"terefinden"
80638,"hemin"
80639,"konsepsiyalarin"
80640,"yerine"
80641,"yetirilmesinin"
80642,"elaqelendirilmesi"
80643,"ve"
80644,"nezaret"
80645,"edimesi"
80646,"."
80647,"Evvelki"
80648,"kimi"
80649,"onlar"
80650,"Israillileri"
80651,"qirmaga"
80652,"basladilar"
80653,"."
80654,"Gerekli"
80655,"melumatlari"
80656,"toplayin"
80657,"."
80658,"Olkemizin"
80659,"tebii"
80660,"imkanlari"
80661,","
80662,"seherlerimizin"
80663,"gozelliyi"
80664,","
80665,"Azerbaycanda"
80666,"hokm"
80667,"suren"
80668,"sabitlik"
80669,","
80670,"tehlukesizlik"
80671,","
80672,"elbette"
80673,"ki"
80674,","
80675,"turistleri"
80676,"daha"
80677,"da"
80678,"cox"
80679,"celb"
80680,"edir"
80681,"”"
80682,"."
80683,"Pislerin"
80684,"ustune"
80685,"odlu"
80686,"koz"
80687,","
80688,"kukurd"
80689,"yagdirir"
80690,","
80691,"Onlarin"
80692,"kasalarina"
80693,"dusen"
80694,"pay"
80695,"semum"
80696,"yeli"
80697,"olacaq"
80698,"."
80699,"Qarayazi"
80700,"rayonunda"
80701,"hazirda"
80702,"60"
80703,"min"
80704,"nefer"
80705,"ehali"
80706,"yasayir"
80707,"."
80708,"PASA"
80709,"Bank"
80710,"ASC-de"
80711,"emeliyyat"
80712,"riskinin"
80713,"idare"
80714,"olunmasi"
80715,"sistemi"
80716,"asagidaki"
80717,"meqsedlerle"
80718,"teskil"
80719,"olunub"
80720,":"
80721,"09"
80722,"Aviasirket"
80723,"dasima"
80724,"zamani"
80725,","
80726,"yaxud"
80727,"selahiyyetli"
80728,"orqanlarin"
80729,"diri"
80730,"heyvanlarin"
80731,"getirilmesi"
80732,"ve"
80733,"ya"
80734,"tranzit"
80735,"dasinmasindan"
80736,"imtina"
80737,"etmesi"
80738,"sebebinden"
80739,"heyvanlarin"
80740,"zedelenmesi"
80741,","
80742,"itmesi"
80743,","
80744,"catdirilmanin"
80745,"lengidilmesi"
80746,","
80747,"xestelenmesi"
80748,"ve"
80749,"ya"
80750,"olmesine"
80751,"gore"
80752,"mesuliyyet"
80753,"dasimir"
80754,"."
80755,"Muellim"
80756,"lovhede"
80757,"dairevi"
80758,"kart"
80759,"asir"
80760,","
80761,"onun"
80762,"arxasinda"
80763,"sagirdlerden"
80764,"teleb"
80765,"olunan"
80766,"anlayisi"
80767,"yazir"
80768,"."
80769,"Indi"
80770,"artiq"
80771,"Israilliler"
80772,"sehrada"
80773,"gederken"
80774,"Rebbin"
80775,"Musaya"
80776,"bu"
80777,"sozu"
80778,"dediyi"
80779,"vaxtdan"
80780,"qirx"
80781,"bes"
80782,"il"
80783,"kecir"
80784,"."
80785,"Ise"
80786,"gecikmemek"
80787,"ve"
80788,"ya"
80789,"bezi"
80790,"isleri"
80791,"catdirmaq"
80792,"ucun"
80793,"az"
80794,"yatiriq"
80795,","
80796,"seher"
80797,"yemeyini"
80798,"yemirik"
80799,","
80800,"isde"
80801,"cox"
80802,"yoruldugumuzu"
80803,"soyleyerek"
80804,"idman"
80805,"etmeye"
80806,"enerjimizin"
80807,"qalmadigindan"
80808,"sikayet"
80809,"edirik"
80810,"."
80811,"114.2"
80812,"."
80813,"Torpaq"
80814,","
80815,"incesenet"
80816,"eserleri"
80817,","
80818,"nadir"
80819,"tarixi"
80820,"ve"
80821,"memarliq"
80822,"abideleri"
80823,"olan"
80824,"binalar"
80825,","
80826,"qurgular"
80827,"("
80828,"tikililer"
80829,")"
80830,"ve"
80831,"bu"
80832,"madde"
80833,"ile"
80834,"mueyyen"
80835,"edilen"
80836,"kohnelmeye"
80837,"meruz"
80838,"qalmayan"
80839,"diger"
80840,"aktivler"
80841,"amortizasiya"
80842,"olunmur"
80843,":"
80844,"Elimi"
80845,"terk"
80846,"edib"
80847,"Qirmizi"
80848,"deniz"
80849,"kenarinda"
80850,"duserge"
80851,"saldilar"
80852,"."
80853,"Muessiseye"
80854,"Iqtisadiyyat"
80855,"Nazirliyinin"
80856,"Sahibkarliga"
80857,"Komek"
80858,"Milli"
80859,"Fondunun"
80860,"vesaiti"
80861,"hesabina"
80862,"600"
80863,"min"
80864,"manat"
80865,"guzestli"
80866,"kredit"
80867,"verilib"
80868,"."
80869,"Dovlet"
